fips,stateabbr,naics,month_code,standard_error,year,month_number,date
46,SD,442,se201901,8.8,2019,1,2019-01-01
46,SD,443,se201901,20.9,2019,1,2019-01-01
46,SD,444,se201901,7.1,2019,1,2019-01-01
46,SD,445,se201901,11.3,2019,1,2019-01-01
46,SD,446,se201901,5.1,2019,1,2019-01-01
46,SD,447,se201901,6.0,2019,1,2019-01-01
46,SD,448,se201901,5.4,2019,1,2019-01-01
46,SD,451,se201901,12.6,2019,1,2019-01-01
46,SD,452,se201901,4.6,2019,1,2019-01-01
46,SD,453,se201901,8.8,2019,1,2019-01-01
46,SD,TOTAL,se201901,3.2,2019,1,2019-01-01
47,TN,441,se201901,3.6,2019,1,2019-01-01
47,TN,442,se201901,4.7,2019,1,2019-01-01
47,TN,443,se201901,8.4,2019,1,2019-01-01
47,TN,444,se201901,3.5,2019,1,2019-01-01
47,TN,445,se201901,3.1,2019,1,2019-01-01
47,TN,446,se201901,1.4,2019,1,2019-01-01
47,TN,447,se201901,2.3,2019,1,2019-01-01
47,TN,448,se201901,4.0,2019,1,2019-01-01
47,TN,451,se201901,9.0,2019,1,2019-01-01
47,TN,452,se201901,2.0,2019,1,2019-01-01
47,TN,453,se201901,3.7,2019,1,2019-01-01
47,TN,TOTAL,se201901,1.1,2019,1,2019-01-01
48,TX,441,se201901,1.8,2019,1,2019-01-01
48,TX,442,se201901,4.2,2019,1,2019-01-01
48,TX,443,se201901,3.8,2019,1,2019-01-01
48,TX,444,se201901,2.2,2019,1,2019-01-01
48,TX,445,se201901,1.2,2019,1,2019-01-01
48,TX,446,se201901,0.9,2019,1,2019-01-01
48,TX,447,se201901,1.4,2019,1,2019-01-01
48,TX,448,se201901,2.5,2019,1,2019-01-01
48,TX,451,se201901,3.1,2019,1,2019-01-01
48,TX,452,se201901,1.1,2019,1,2019-01-01
48,TX,453,se201901,2.9,2019,1,2019-01-01
48,TX,TOTAL,se201901,0.7,2019,1,2019-01-01
49,UT,441,se201901,4.6,2019,1,2019-01-01
49,UT,442,se201901,8.0,2019,1,2019-01-01
49,UT,443,se201901,11.6,2019,1,2019-01-01
49,UT,444,se201901,4.9,2019,1,2019-01-01
49,UT,445,se201901,3.8,2019,1,2019-01-01
49,UT,446,se201901,3.1,2019,1,2019-01-01
49,UT,447,se201901,3.7,2019,1,2019-01-01
49,UT,448,se201901,5.2,2019,1,2019-01-01
49,UT,451,se201901,9.3,2019,1,2019-01-01
49,UT,452,se201901,4.5,2019,1,2019-01-01
49,UT,453,se201901,4.8,2019,1,2019-01-01
49,UT,TOTAL,se201901,1.9,2019,1,2019-01-01
50,VT,441,se201901,8.4,2019,1,2019-01-01
50,VT,442,se201901,9.3,2019,1,2019-01-01
50,VT,443,se201901,18.1,2019,1,2019-01-01
50,VT,444,se201901,8.1,2019,1,2019-01-01
50,VT,445,se201901,5.0,2019,1,2019-01-01
50,VT,446,se201901,3.4,2019,1,2019-01-01
50,VT,447,se201901,4.2,2019,1,2019-01-01
50,VT,448,se201901,7.8,2019,1,2019-01-01
50,VT,451,se201901,13.0,2019,1,2019-01-01
50,VT,452,se201901,11.1,2019,1,2019-01-01
50,VT,453,se201901,8.0,2019,1,2019-01-01
50,VT,TOTAL,se201901,2.4,2019,1,2019-01-01
51,VA,441,se201901,2.9,2019,1,2019-01-01
51,VA,442,se201901,3.8,2019,1,2019-01-01
51,VA,443,se201901,5.8,2019,1,2019-01-01
51,VA,444,se201901,3.6,2019,1,2019-01-01
51,VA,445,se201901,2.1,2019,1,2019-01-01
51,VA,446,se201901,1.3,2019,1,2019-01-01
51,VA,447,se201901,2.7,2019,1,2019-01-01
51,VA,448,se201901,4.3,2019,1,2019-01-01
51,VA,451,se201901,5.1,2019,1,2019-01-01
51,VA,452,se201901,2.4,2019,1,2019-01-01
51,VA,453,se201901,2.8,2019,1,2019-01-01
51,VA,TOTAL,se201901,1.1,2019,1,2019-01-01
53,WA,441,se201901,2.9,2019,1,2019-01-01
53,WA,442,se201901,4.6,2019,1,2019-01-01
53,WA,443,se201901,7.4,2019,1,2019-01-01
53,WA,444,se201901,3.3,2019,1,2019-01-01
53,WA,445,se201901,2.8,2019,1,2019-01-01
53,WA,446,se201901,1.4,2019,1,2019-01-01
53,WA,447,se201901,4.0,2019,1,2019-01-01
53,WA,448,se201901,6.9,2019,1,2019-01-01
53,WA,451,se201901,11.2,2019,1,2019-01-01
53,WA,452,se201901,4.2,2019,1,2019-01-01
53,WA,453,se201901,3.9,2019,1,2019-01-01
53,WA,TOTAL,se201901,1.4,2019,1,2019-01-01
54,WV,441,se201901,5.6,2019,1,2019-01-01
54,WV,442,se201901,8.0,2019,1,2019-01-01
54,WV,443,se201901,13.8,2019,1,2019-01-01
54,WV,444,se201901,7.1,2019,1,2019-01-01
54,WV,445,se201901,5.7,2019,1,2019-01-01
54,WV,446,se201901,2.0,2019,1,2019-01-01
54,WV,447,se201901,3.1,2019,1,2019-01-01
54,WV,448,se201901,5.3,2019,1,2019-01-01
54,WV,451,se201901,13.6,2019,1,2019-01-01
54,WV,452,se201901,3.1,2019,1,2019-01-01
54,WV,453,se201901,4.9,2019,1,2019-01-01
54,WV,TOTAL,se201901,1.7,2019,1,2019-01-01
55,WI,441,se201901,3.4,2019,1,2019-01-01
55,WI,442,se201901,4.7,2019,1,2019-01-01
55,WI,443,se201901,8.1,2019,1,2019-01-01
55,WI,444,se201901,3.5,2019,1,2019-01-01
55,WI,445,se201901,3.2,2019,1,2019-01-01
55,WI,446,se201901,1.9,2019,1,2019-01-01
55,WI,447,se201901,2.6,2019,1,2019-01-01
55,WI,448,se201901,3.7,2019,1,2019-01-01
55,WI,451,se201901,7.0,2019,1,2019-01-01
55,WI,452,se201901,2.6,2019,1,2019-01-01
55,WI,453,se201901,4.0,2019,1,2019-01-01
55,WI,TOTAL,se201901,1.2,2019,1,2019-01-01
56,WY,441,se201901,7.6,2019,1,2019-01-01
56,WY,442,se201901,9.8,2019,1,2019-01-01
56,WY,443,se201901,20.7,2019,1,2019-01-01
56,WY,444,se201901,7.9,2019,1,2019-01-01
56,WY,445,se201901,9.0,2019,1,2019-01-01
56,WY,446,se201901,7.0,2019,1,2019-01-01
56,WY,447,se201901,5.9,2019,1,2019-01-01
56,WY,448,se201901,2.8,2019,1,2019-01-01
56,WY,451,se201901,,2019,1,2019-01-01
56,WY,452,se201901,4.4,2019,1,2019-01-01
56,WY,453,se201901,6.9,2019,1,2019-01-01
56,WY,TOTAL,se201901,2.6,2019,1,2019-01-01
0,USA,441,se201902,0.5,2019,2,2019-02-01
0,USA,442,se201902,0.9,2019,2,2019-02-01
0,USA,443,se201902,1.5,2019,2,2019-02-01
0,USA,444,se201902,0.5,2019,2,2019-02-01
0,USA,445,se201902,0.3,2019,2,2019-02-01
0,USA,446,se201902,0.3,2019,2,2019-02-01
0,USA,447,se201902,0.5,2019,2,2019-02-01
0,USA,448,se201902,0.8,2019,2,2019-02-01
0,USA,451,se201902,1.0,2019,2,2019-02-01
0,USA,452,se201902,0.4,2019,2,2019-02-01
0,USA,453,se201902,1.3,2019,2,2019-02-01
0,USA,TOTAL,se201902,0.2,2019,2,2019-02-01
1,AL,441,se201902,3.8,2019,2,2019-02-01
1,AL,442,se201902,3.7,2019,2,2019-02-01
1,AL,443,se201902,7.2,2019,2,2019-02-01
1,AL,444,se201902,3.7,2019,2,2019-02-01
1,AL,445,se201902,2.8,2019,2,2019-02-01
1,AL,446,se201902,1.8,2019,2,2019-02-01
1,AL,447,se201902,2.9,2019,2,2019-02-01
1,AL,448,se201902,3.4,2019,2,2019-02-01
1,AL,451,se201902,6.4,2019,2,2019-02-01
1,AL,452,se201902,1.9,2019,2,2019-02-01
1,AL,453,se201902,4.5,2019,2,2019-02-01
1,AL,TOTAL,se201902,1.2,2019,2,2019-02-01
2,AK,441,se201902,4.1,2019,2,2019-02-01
2,AK,442,se201902,9.8,2019,2,2019-02-01
2,AK,443,se201902,18.1,2019,2,2019-02-01
2,AK,444,se201902,8.6,2019,2,2019-02-01
2,AK,445,se201902,5.9,2019,2,2019-02-01
2,AK,446,se201902,8.2,2019,2,2019-02-01
2,AK,447,se201902,8.1,2019,2,2019-02-01
2,AK,448,se201902,13.1,2019,2,2019-02-01
2,AK,451,se201902,12.9,2019,2,2019-02-01
2,AK,452,se201902,13.8,2019,2,2019-02-01
2,AK,453,se201902,7.0,2019,2,2019-02-01
2,AK,TOTAL,se201902,3.2,2019,2,2019-02-01
4,AZ,441,se201902,3.6,2019,2,2019-02-01
4,AZ,442,se201902,7.3,2019,2,2019-02-01
4,AZ,443,se201902,6.0,2019,2,2019-02-01
4,AZ,444,se201902,3.1,2019,2,2019-02-01
4,AZ,445,se201902,2.7,2019,2,2019-02-01
4,AZ,446,se201902,2.2,2019,2,2019-02-01
4,AZ,447,se201902,2.6,2019,2,2019-02-01
4,AZ,448,se201902,4.3,2019,2,2019-02-01
4,AZ,451,se201902,5.8,2019,2,2019-02-01
4,AZ,452,se201902,2.9,2019,2,2019-02-01
4,AZ,453,se201902,4.0,2019,2,2019-02-01
4,AZ,TOTAL,se201902,1.5,2019,2,2019-02-01
5,AR,441,se201902,4.2,2019,2,2019-02-01
5,AR,442,se201902,5.8,2019,2,2019-02-01
5,AR,443,se201902,10.2,2019,2,2019-02-01
5,AR,444,se201902,4.6,2019,2,2019-02-01
5,AR,445,se201902,3.6,2019,2,2019-02-01
5,AR,446,se201902,2.6,2019,2,2019-02-01
5,AR,447,se201902,3.6,2019,2,2019-02-01
5,AR,448,se201902,4.3,2019,2,2019-02-01
5,AR,451,se201902,9.6,2019,2,2019-02-01
5,AR,452,se201902,2.2,2019,2,2019-02-01
5,AR,453,se201902,4.8,2019,2,2019-02-01
5,AR,TOTAL,se201902,1.5,2019,2,2019-02-01
6,CA,441,se201902,1.7,2019,2,2019-02-01
6,CA,442,se201902,3.0,2019,2,2019-02-01
6,CA,443,se201902,2.9,2019,2,2019-02-01
6,CA,444,se201902,1.9,2019,2,2019-02-01
6,CA,445,se201902,1.1,2019,2,2019-02-01
6,CA,446,se201902,0.8,2019,2,2019-02-01
6,CA,447,se201902,2.2,2019,2,2019-02-01
6,CA,448,se201902,2.9,2019,2,2019-02-01
6,CA,451,se201902,3.9,2019,2,2019-02-01
6,CA,452,se201902,1.8,2019,2,2019-02-01
6,CA,453,se201902,3.1,2019,2,2019-02-01
6,CA,TOTAL,se201902,0.7,2019,2,2019-02-01
8,CO,441,se201902,3.5,2019,2,2019-02-01
8,CO,442,se201902,8.8,2019,2,2019-02-01
8,CO,443,se201902,6.2,2019,2,2019-02-01
8,CO,444,se201902,4.1,2019,2,2019-02-01
8,CO,445,se201902,3.1,2019,2,2019-02-01
8,CO,446,se201902,2.3,2019,2,2019-02-01
8,CO,447,se201902,3.3,2019,2,2019-02-01
8,CO,448,se201902,4.9,2019,2,2019-02-01
8,CO,451,se201902,4.9,2019,2,2019-02-01
8,CO,452,se201902,2.6,2019,2,2019-02-01
8,CO,453,se201902,3.4,2019,2,2019-02-01
8,CO,TOTAL,se201902,1.4,2019,2,2019-02-01
9,CT,441,se201902,4.4,2019,2,2019-02-01
9,CT,442,se201902,5.0,2019,2,2019-02-01
9,CT,443,se201902,9.6,2019,2,2019-02-01
9,CT,444,se201902,4.9,2019,2,2019-02-01
9,CT,445,se201902,3.1,2019,2,2019-02-01
9,CT,446,se201902,1.8,2019,2,2019-02-01
9,CT,447,se201902,4.2,2019,2,2019-02-01
9,CT,448,se201902,5.9,2019,2,2019-02-01
9,CT,451,se201902,5.8,2019,2,2019-02-01
9,CT,452,se201902,3.7,2019,2,2019-02-01
9,CT,453,se201902,4.3,2019,2,2019-02-01
9,CT,TOTAL,se201902,1.6,2019,2,2019-02-01
10,DE,441,se201902,7.5,2019,2,2019-02-01
10,DE,442,se201902,11.5,2019,2,2019-02-01
10,DE,443,se201902,17.5,2019,2,2019-02-01
10,DE,444,se201902,5.2,2019,2,2019-02-01
10,DE,445,se201902,5.7,2019,2,2019-02-01
10,DE,446,se201902,2.7,2019,2,2019-02-01
10,DE,447,se201902,7.7,2019,2,2019-02-01
10,DE,448,se201902,6.1,2019,2,2019-02-01
10,DE,451,se201902,,2019,2,2019-02-01
10,DE,452,se201902,5.8,2019,2,2019-02-01
10,DE,453,se201902,8.4,2019,2,2019-02-01
10,DE,TOTAL,se201902,2.6,2019,2,2019-02-01
11,DC,441,se201902,13.5,2019,2,2019-02-01
11,DC,442,se201902,9.4,2019,2,2019-02-01
11,DC,443,se201902,34.3,2019,2,2019-02-01
11,DC,444,se201902,9.0,2019,2,2019-02-01
11,DC,445,se201902,0.1,2019,2,2019-02-01
11,DC,446,se201902,3.5,2019,2,2019-02-01
11,DC,447,se201902,22.7,2019,2,2019-02-01
11,DC,448,se201902,8.6,2019,2,2019-02-01
11,DC,451,se201902,19.3,2019,2,2019-02-01
11,DC,452,se201902,14.4,2019,2,2019-02-01
11,DC,453,se201902,9.4,2019,2,2019-02-01
11,DC,TOTAL,se201902,0.2,2019,2,2019-02-01
12,FL,441,se201902,2.0,2019,2,2019-02-01
12,FL,442,se201902,2.8,2019,2,2019-02-01
12,FL,443,se201902,4.0,2019,2,2019-02-01
12,FL,444,se201902,2.2,2019,2,2019-02-01
12,FL,445,se201902,1.0,2019,2,2019-02-01
12,FL,446,se201902,1.0,2019,2,2019-02-01
12,FL,447,se201902,1.9,2019,2,2019-02-01
12,FL,448,se201902,2.7,2019,2,2019-02-01
12,FL,451,se201902,4.8,2019,2,2019-02-01
12,FL,452,se201902,1.3,2019,2,2019-02-01
12,FL,453,se201902,4.3,2019,2,2019-02-01
12,FL,TOTAL,se201902,0.7,2019,2,2019-02-01
13,GA,441,se201902,2.8,2019,2,2019-02-01
13,GA,442,se201902,4.1,2019,2,2019-02-01
13,GA,443,se201902,5.9,2019,2,2019-02-01
13,GA,444,se201902,2.8,2019,2,2019-02-01
13,GA,445,se201902,2.4,2019,2,2019-02-01
13,GA,446,se201902,1.2,2019,2,2019-02-01
13,GA,447,se201902,2.4,2019,2,2019-02-01
13,GA,448,se201902,3.2,2019,2,2019-02-01
13,GA,451,se201902,5.0,2019,2,2019-02-01
13,GA,452,se201902,1.5,2019,2,2019-02-01
13,GA,453,se201902,3.8,2019,2,2019-02-01
13,GA,TOTAL,se201902,1.0,2019,2,2019-02-01
15,HI,441,se201902,5.8,2019,2,2019-02-01
15,HI,442,se201902,9.1,2019,2,2019-02-01
15,HI,443,se201902,17.3,2019,2,2019-02-01
15,HI,444,se201902,2.5,2019,2,2019-02-01
15,HI,445,se201902,4.5,2019,2,2019-02-01
15,HI,446,se201902,3.1,2019,2,2019-02-01
15,HI,447,se201902,10.8,2019,2,2019-02-01
15,HI,448,se201902,5.3,2019,2,2019-02-01
15,HI,451,se201902,10.4,2019,2,2019-02-01
15,HI,452,se201902,11.3,2019,2,2019-02-01
15,HI,453,se201902,6.2,2019,2,2019-02-01
15,HI,TOTAL,se201902,2.7,2019,2,2019-02-01
16,ID,441,se201902,6.4,2019,2,2019-02-01
16,ID,442,se201902,12.2,2019,2,2019-02-01
16,ID,443,se201902,15.4,2019,2,2019-02-01
16,ID,444,se201902,5.8,2019,2,2019-02-01
16,ID,445,se201902,5.3,2019,2,2019-02-01
16,ID,446,se201902,3.6,2019,2,2019-02-01
16,ID,447,se201902,3.8,2019,2,2019-02-01
16,ID,448,se201902,5.5,2019,2,2019-02-01
16,ID,451,se201902,8.0,2019,2,2019-02-01
16,ID,452,se201902,5.4,2019,2,2019-02-01
16,ID,453,se201902,5.8,2019,2,2019-02-01
16,ID,TOTAL,se201902,2.6,2019,2,2019-02-01
17,IL,441,se201902,2.6,2019,2,2019-02-01
17,IL,442,se201902,3.5,2019,2,2019-02-01
17,IL,443,se201902,6.5,2019,2,2019-02-01
17,IL,444,se201902,2.7,2019,2,2019-02-01
17,IL,445,se201902,2.2,2019,2,2019-02-01
17,IL,446,se201902,1.4,2019,2,2019-02-01
17,IL,447,se201902,2.3,2019,2,2019-02-01
17,IL,448,se201902,4.1,2019,2,2019-02-01
17,IL,451,se201902,5.0,2019,2,2019-02-01
17,IL,452,se201902,2.0,2019,2,2019-02-01
17,IL,453,se201902,3.0,2019,2,2019-02-01
17,IL,TOTAL,se201902,0.9,2019,2,2019-02-01
18,IN,441,se201902,3.3,2019,2,2019-02-01
18,IN,442,se201902,4.8,2019,2,2019-02-01
18,IN,443,se201902,7.5,2019,2,2019-02-01
18,IN,444,se201902,3.1,2019,2,2019-02-01
18,IN,445,se201902,3.2,2019,2,2019-02-01
18,IN,446,se201902,1.6,2019,2,2019-02-01
18,IN,447,se201902,2.6,2019,2,2019-02-01
18,IN,448,se201902,3.6,2019,2,2019-02-01
18,IN,451,se201902,6.0,2019,2,2019-02-01
18,IN,452,se201902,2.7,2019,2,2019-02-01
18,IN,453,se201902,4.8,2019,2,2019-02-01
18,IN,TOTAL,se201902,1.2,2019,2,2019-02-01
19,IA,441,se201902,4.3,2019,2,2019-02-01
19,IA,442,se201902,11.0,2019,2,2019-02-01
19,IA,443,se201902,10.2,2019,2,2019-02-01
19,IA,444,se201902,4.4,2019,2,2019-02-01
19,IA,445,se201902,5.1,2019,2,2019-02-01
19,IA,446,se201902,2.8,2019,2,2019-02-01
19,IA,447,se201902,2.8,2019,2,2019-02-01
19,IA,448,se201902,4.9,2019,2,2019-02-01
19,IA,451,se201902,8.3,2019,2,2019-02-01
19,IA,452,se201902,2.5,2019,2,2019-02-01
19,IA,453,se201902,5.0,2019,2,2019-02-01
19,IA,TOTAL,se201902,1.6,2019,2,2019-02-01
20,KS,441,se201902,5.2,2019,2,2019-02-01
20,KS,442,se201902,18.7,2019,2,2019-02-01
20,KS,443,se201902,12.8,2019,2,2019-02-01
20,KS,444,se201902,4.9,2019,2,2019-02-01
20,KS,445,se201902,4.5,2019,2,2019-02-01
20,KS,446,se201902,3.2,2019,2,2019-02-01
20,KS,447,se201902,3.4,2019,2,2019-02-01
20,KS,448,se201902,5.3,2019,2,2019-02-01
20,KS,451,se201902,9.2,2019,2,2019-02-01
20,KS,452,se201902,2.5,2019,2,2019-02-01
20,KS,453,se201902,4.3,2019,2,2019-02-01
20,KS,TOTAL,se201902,1.9,2019,2,2019-02-01
21,KY,441,se201902,3.9,2019,2,2019-02-01
21,KY,442,se201902,5.0,2019,2,2019-02-01
21,KY,443,se201902,10.1,2019,2,2019-02-01
21,KY,444,se201902,4.2,2019,2,2019-02-01
21,KY,445,se201902,4.4,2019,2,2019-02-01
21,KY,446,se201902,2.0,2019,2,2019-02-01
21,KY,447,se201902,2.7,2019,2,2019-02-01
21,KY,448,se201902,3.7,2019,2,2019-02-01
21,KY,451,se201902,6.1,2019,2,2019-02-01
21,KY,452,se201902,2.4,2019,2,2019-02-01
21,KY,453,se201902,4.4,2019,2,2019-02-01
21,KY,TOTAL,se201902,1.3,2019,2,2019-02-01
22,LA,441,se201902,3.5,2019,2,2019-02-01
22,LA,442,se201902,4.6,2019,2,2019-02-01
22,LA,443,se201902,9.0,2019,2,2019-02-01
22,LA,444,se201902,3.8,2019,2,2019-02-01
22,LA,445,se201902,3.0,2019,2,2019-02-01
22,LA,446,se201902,1.8,2019,2,2019-02-01
22,LA,447,se201902,2.8,2019,2,2019-02-01
22,LA,448,se201902,3.8,2019,2,2019-02-01
22,LA,451,se201902,6.8,2019,2,2019-02-01
22,LA,452,se201902,2.2,2019,2,2019-02-01
22,LA,453,se201902,4.2,2019,2,2019-02-01
22,LA,TOTAL,se201902,1.2,2019,2,2019-02-01
23,ME,441,se201902,6.1,2019,2,2019-02-01
23,ME,442,se201902,7.4,2019,2,2019-02-01
23,ME,443,se201902,15.9,2019,2,2019-02-01
23,ME,444,se201902,5.9,2019,2,2019-02-01
23,ME,445,se201902,4.9,2019,2,2019-02-01
23,ME,446,se201902,2.8,2019,2,2019-02-01
23,ME,447,se201902,3.2,2019,2,2019-02-01
23,ME,448,se201902,2.4,2019,2,2019-02-01
23,ME,451,se201902,5.8,2019,2,2019-02-01
23,ME,452,se201902,5.2,2019,2,2019-02-01
23,ME,453,se201902,6.2,2019,2,2019-02-01
23,ME,TOTAL,se201902,2.0,2019,2,2019-02-01
24,MD,441,se201902,3.4,2019,2,2019-02-01
24,MD,442,se201902,5.5,2019,2,2019-02-01
24,MD,443,se201902,6.8,2019,2,2019-02-01
24,MD,444,se201902,4.0,2019,2,2019-02-01
24,MD,445,se201902,2.1,2019,2,2019-02-01
24,MD,446,se201902,1.7,2019,2,2019-02-01
24,MD,447,se201902,3.5,2019,2,2019-02-01
24,MD,448,se201902,4.1,2019,2,2019-02-01
24,MD,451,se201902,3.8,2019,2,2019-02-01
24,MD,452,se201902,2.6,2019,2,2019-02-01
24,MD,453,se201902,3.9,2019,2,2019-02-01
24,MD,TOTAL,se201902,1.4,2019,2,2019-02-01
25,MA,441,se201902,3.5,2019,2,2019-02-01
25,MA,442,se201902,4.9,2019,2,2019-02-01
25,MA,443,se201902,6.0,2019,2,2019-02-01
25,MA,444,se201902,3.6,2019,2,2019-02-01
25,MA,445,se201902,1.6,2019,2,2019-02-01
25,MA,446,se201902,1.3,2019,2,2019-02-01
25,MA,447,se201902,2.7,2019,2,2019-02-01
25,MA,448,se201902,4.3,2019,2,2019-02-01
25,MA,451,se201902,5.5,2019,2,2019-02-01
25,MA,452,se201902,3.0,2019,2,2019-02-01
25,MA,453,se201902,3.4,2019,2,2019-02-01
25,MA,TOTAL,se201902,1.1,2019,2,2019-02-01
26,MI,441,se201902,3.1,2019,2,2019-02-01
26,MI,442,se201902,4.7,2019,2,2019-02-01
26,MI,443,se201902,5.4,2019,2,2019-02-01
26,MI,444,se201902,2.8,2019,2,2019-02-01
26,MI,445,se201902,2.8,2019,2,2019-02-01
26,MI,446,se201902,1.3,2019,2,2019-02-01
26,MI,447,se201902,2.7,2019,2,2019-02-01
26,MI,448,se201902,3.7,2019,2,2019-02-01
26,MI,451,se201902,5.0,2019,2,2019-02-01
26,MI,452,se201902,2.7,2019,2,2019-02-01
26,MI,453,se201902,3.7,2019,2,2019-02-01
26,MI,TOTAL,se201902,1.2,2019,2,2019-02-01
27,MN,441,se201902,3.5,2019,2,2019-02-01
27,MN,442,se201902,5.9,2019,2,2019-02-01
27,MN,443,se201902,8.3,2019,2,2019-02-01
27,MN,444,se201902,3.4,2019,2,2019-02-01
27,MN,445,se201902,3.1,2019,2,2019-02-01
27,MN,446,se201902,1.8,2019,2,2019-02-01
27,MN,447,se201902,2.5,2019,2,2019-02-01
27,MN,448,se201902,4.9,2019,2,2019-02-01
27,MN,451,se201902,5.8,2019,2,2019-02-01
27,MN,452,se201902,2.1,2019,2,2019-02-01
27,MN,453,se201902,4.0,2019,2,2019-02-01
27,MN,TOTAL,se201902,1.2,2019,2,2019-02-01
28,MS,441,se201902,5.0,2019,2,2019-02-01
28,MS,442,se201902,9.6,2019,2,2019-02-01
28,MS,443,se201902,10.3,2019,2,2019-02-01
28,MS,444,se201902,4.7,2019,2,2019-02-01
28,MS,445,se201902,5.5,2019,2,2019-02-01
28,MS,446,se201902,1.9,2019,2,2019-02-01
28,MS,447,se201902,3.3,2019,2,2019-02-01
28,MS,448,se201902,3.6,2019,2,2019-02-01
28,MS,451,se201902,8.9,2019,2,2019-02-01
28,MS,452,se201902,2.5,2019,2,2019-02-01
28,MS,453,se201902,5.6,2019,2,2019-02-01
28,MS,TOTAL,se201902,1.4,2019,2,2019-02-01
29,MO,441,se201902,3.3,2019,2,2019-02-01
29,MO,442,se201902,4.4,2019,2,2019-02-01
29,MO,443,se201902,7.2,2019,2,2019-02-01
29,MO,444,se201902,3.1,2019,2,2019-02-01
29,MO,445,se201902,3.3,2019,2,2019-02-01
29,MO,446,se201902,1.8,2019,2,2019-02-01
29,MO,447,se201902,2.4,2019,2,2019-02-01
29,MO,448,se201902,3.7,2019,2,2019-02-01
29,MO,451,se201902,7.8,2019,2,2019-02-01
29,MO,452,se201902,1.7,2019,2,2019-02-01
29,MO,453,se201902,4.5,2019,2,2019-02-01
29,MO,TOTAL,se201902,1.2,2019,2,2019-02-01
30,MT,441,se201902,7.7,2019,2,2019-02-01
30,MT,442,se201902,8.5,2019,2,2019-02-01
30,MT,443,se201902,14.4,2019,2,2019-02-01
30,MT,444,se201902,5.8,2019,2,2019-02-01
30,MT,445,se201902,6.0,2019,2,2019-02-01
30,MT,446,se201902,5.0,2019,2,2019-02-01
30,MT,447,se201902,4.2,2019,2,2019-02-01
30,MT,448,se201902,6.2,2019,2,2019-02-01
30,MT,451,se201902,10.9,2019,2,2019-02-01
30,MT,452,se201902,6.3,2019,2,2019-02-01
30,MT,453,se201902,9.1,2019,2,2019-02-01
30,MT,TOTAL,se201902,2.6,2019,2,2019-02-01
31,NE,441,se201902,8.8,2019,2,2019-02-01
31,NE,442,se201902,23.2,2019,2,2019-02-01
31,NE,443,se201902,19.2,2019,2,2019-02-01
31,NE,444,se201902,5.7,2019,2,2019-02-01
31,NE,445,se201902,6.6,2019,2,2019-02-01
31,NE,446,se201902,3.5,2019,2,2019-02-01
31,NE,447,se201902,3.5,2019,2,2019-02-01
31,NE,448,se201902,7.1,2019,2,2019-02-01
31,NE,451,se201902,12.7,2019,2,2019-02-01
31,NE,452,se201902,3.2,2019,2,2019-02-01
31,NE,453,se201902,5.5,2019,2,2019-02-01
31,NE,TOTAL,se201902,2.5,2019,2,2019-02-01
32,NV,441,se201902,4.9,2019,2,2019-02-01
32,NV,442,se201902,9.3,2019,2,2019-02-01
32,NV,443,se201902,9.4,2019,2,2019-02-01
32,NV,444,se201902,4.3,2019,2,2019-02-01
32,NV,445,se201902,4.1,2019,2,2019-02-01
32,NV,446,se201902,2.4,2019,2,2019-02-01
32,NV,447,se201902,4.3,2019,2,2019-02-01
32,NV,448,se201902,4.1,2019,2,2019-02-01
32,NV,451,se201902,8.5,2019,2,2019-02-01
32,NV,452,se201902,3.9,2019,2,2019-02-01
32,NV,453,se201902,5.3,2019,2,2019-02-01
32,NV,TOTAL,se201902,1.8,2019,2,2019-02-01
33,NH,441,se201902,6.5,2019,2,2019-02-01
33,NH,442,se201902,7.8,2019,2,2019-02-01
33,NH,443,se201902,11.6,2019,2,2019-02-01
33,NH,444,se201902,5.2,2019,2,2019-02-01
33,NH,445,se201902,4.0,2019,2,2019-02-01
33,NH,446,se201902,2.4,2019,2,2019-02-01
33,NH,447,se201902,3.8,2019,2,2019-02-01
33,NH,448,se201902,5.3,2019,2,2019-02-01
33,NH,451,se201902,7.9,2019,2,2019-02-01
33,NH,452,se201902,3.6,2019,2,2019-02-01
33,NH,453,se201902,5.3,2019,2,2019-02-01
33,NH,TOTAL,se201902,2.4,2019,2,2019-02-01
34,NJ,441,se201902,2.8,2019,2,2019-02-01
34,NJ,442,se201902,3.9,2019,2,2019-02-01
34,NJ,443,se201902,7.0,2019,2,2019-02-01
34,NJ,444,se201902,3.1,2019,2,2019-02-01
34,NJ,445,se201902,2.1,2019,2,2019-02-01
34,NJ,446,se201902,1.4,2019,2,2019-02-01
34,NJ,447,se201902,3.8,2019,2,2019-02-01
34,NJ,448,se201902,4.0,2019,2,2019-02-01
34,NJ,451,se201902,3.2,2019,2,2019-02-01
34,NJ,452,se201902,2.8,2019,2,2019-02-01
34,NJ,453,se201902,3.6,2019,2,2019-02-01
34,NJ,TOTAL,se201902,1.1,2019,2,2019-02-01
35,NM,441,se201902,5.4,2019,2,2019-02-01
35,NM,442,se201902,8.2,2019,2,2019-02-01
35,NM,443,se201902,12.8,2019,2,2019-02-01
35,NM,444,se201902,5.4,2019,2,2019-02-01
35,NM,445,se201902,5.1,2019,2,2019-02-01
35,NM,446,se201902,3.3,2019,2,2019-02-01
35,NM,447,se201902,3.9,2019,2,2019-02-01
